play_type,posteam,rushing_yards,rusher_id,rusher_player_id,rusher_player_name,ydstogo,down,yardline_100,run_location,score_differential,game_seconds_remaining
run,BUF,-1.0,00-0034857,00-0034857,J.Allen,10.0,1.0,69.0,left,4.0,1093.0
pass,BUF,,,,,11.0,2.0,70.0,,4.0,1055.0
pass,BUF,,,,,10.0,1.0,42.0,,4.0,1008.0
pass,BUF,,,,,10.0,2.0,42.0,,4.0,1003.0
extra_point,BUF,,,,,0.0,,15.0,,10.0,995.0
kickoff,NE,,,,,0.0,,35.0,,-11.0,995.0
pass,NE,,,,,10.0,1.0,85.0,,-11.0,990.0
run,NE,19.0,00-0035657,00-0035657,D.Harris,10.0,1.0,71.0,middle,-11.0,952.0
run,NE,2.0,00-0035657,00-0035657,D.Harris,10.0,1.0,52.0,left,-11.0,907.0
,NE,,,,,0.0,,50.0,,-11.0,900.0
no_play,NE,,,,,8.0,2.0,50.0,,-11.0,900.0
no_play,NE,,,,,10.0,1.0,45.0,,-11.0,871.0
pass,NE,,,,,20.0,1.0,55.0,,-11.0,866.0
run,NE,10.0,00-0036875,00-0036875,R.Stevenson,16.0,2.0,51.0,middle,-11.0,827.0
pass,NE,,,,,6.0,3.0,41.0,,-11.0,785.0
pass,NE,,,,,1.0,4.0,36.0,,-11.0,740.0
pass,NE,,,,,10.0,1.0,26.0,,-11.0,703.0
pass,NE,,,,,0.0,,2.0,,-5.0,697.0
kickoff,BUF,,,,,0.0,,35.0,,5.0,697.0
pass,BUF,,,,,10.0,1.0,60.0,,5.0,697.0
run,BUF,2.0,00-0037248,00-0037248,J.Cook,10.0,1.0,49.0,left,5.0,653.0
no_play,BUF,,,,,8.0,2.0,47.0,,5.0,613.0
pass,BUF,,,,,23.0,2.0,62.0,,5.0,586.0
pass,BUF,,,,,10.0,3.0,49.0,,5.0,539.0
extra_point,BUF,,,,,0.0,,15.0,,11.0,531.0
kickoff,NE,,,,,0.0,,35.0,,-12.0,531.0
pass,NE,,,,,10.0,1.0,75.0,,-12.0,531.0
pass,NE,,,,,10.0,2.0,75.0,,-12.0,527.0
pass,NE,,,,,10.0,3.0,75.0,,-12.0,522.0
punt,NE,,,,,10.0,4.0,75.0,,-12.0,514.0
run,NE,-4.0,00-0035657,00-0035657,D.Harris,10.0,1.0,35.0,middle,-12.0,502.0
pass,NE,,,,,14.0,2.0,39.0,,-12.0,461.0
run,NE,13.0,00-0035657,00-0035657,D.Harris,1.0,3.0,26.0,middle,-12.0,412.0
no_play,NE,,,,,10.0,1.0,13.0,,-12.0,374.0
pass,NE,,,,,20.0,1.0,23.0,,-12.0,350.0
run,NE,1.0,00-0035657,00-0035657,D.Harris,20.0,2.0,23.0,left,-12.0,346.0
pass,NE,,,,,19.0,3.0,22.0,,-12.0,306.0
pass,BUF,,,,,10.0,1.0,61.0,,12.0,292.0
run,BUF,6.0,00-0037248,00-0037248,J.Cook,4.0,2.0,55.0,middle,12.0,286.0
run,BUF,-2.0,00-0035250,00-0035250,D.Singletary,10.0,1.0,49.0,right,12.0,245.0
no_play,,,,,,0.0,,,,,236.0
pass,BUF,,,,,12.0,2.0,51.0,,12.0,236.0
no_play,,,,,,0.0,,,,,227.0
pass,BUF,,,,,12.0,3.0,51.0,,12.0,227.0
punt,BUF,,,,,12.0,4.0,51.0,,12.0,217.0
pass,NE,,,,,10.0,1.0,81.0,,-12.0,205.0
pass,NE,,,,,5.0,2.0,76.0,,-12.0,199.0
pass,NE,,,,,1.0,3.0,72.0,,-12.0,170.0
run,BUF,4.0,00-0037248,00-0037248,J.Cook,10.0,1.0,31.0,left,12.0,162.0
no_play,,,,,,0.0,,,,,155.0
run,BUF,7.0,00-0037248,00-0037248,J.Cook,6.0,2.0,27.0,left,12.0,155.0
,,,,,,0.0,,,,,120.0
qb_kneel,BUF,-1.0,00-0034857,00-0034857,J.Allen,10.0,1.0,20.0,,12.0,120.0
qb_kneel,BUF,-1.0,00-0034857,00-0034857,J.Allen,11.0,2.0,21.0,,12.0,78.0
qb_kneel,BUF,-1.0,00-0034857,00-0034857,J.Allen,12.0,3.0,22.0,,12.0,39.0
,,,,,,0.0,,,,,0.0
,,,,,,0.0,,,,,3600.0
kickoff,NYG,,,,,0.0,,35.0,,0.0,3600.0
run,NYG,4.0,00-0033308,00-0033308,M.Breida,10.0,1.0,74.0,right,0.0,3594.0
run,NYG,3.0,00-0033308,00-0033308,M.Breida,6.0,2.0,70.0,left,0.0,3558.0
pass,NYG,,,,,3.0,3.0,67.0,,0.0,3522.0
punt,NYG,,,,,3.0,4.0,67.0,,0.0,3517.0
pass,PHI,,,,,10.0,1.0,65.0,,0.0,3507.0
pass,PHI,,,,,10.0,1.0,30.0,,0.0,3480.0
pass,PHI,,,,,10.0,2.0,30.0,,0.0,3475.0
pass,PHI,,,,,10.0,1.0,16.0,,0.0,3449.0
pass,PHI,,,,,8.0,2.0,14.0,,0.0,3415.0
pass,PHI,,,,,8.0,3.0,14.0,,0.0,3410.0
field_goal,PHI,,,,,8.0,4.0,14.0,,0.0,3403.0
kickoff,NYG,,,,,0.0,,35.0,,-3.0,3399.0
pass,NYG,,,,,10.0,1.0,75.0,,-3.0,3399.0
pass,NYG,,,,,9.0,2.0,74.0,,-3.0,3368.0
pass,NYG,,,,,9.0,3.0,74.0,,-3.0,3363.0
punt,NYG,,,,,9.0,4.0,74.0,,-3.0,3355.0
pass,PHI,,,,,10.0,1.0,80.0,,3.0,3341.0
pass,PHI,,,,,1.0,2.0,71.0,,3.0,3318.0
pass,PHI,,,,,2.0,3.0,72.0,,3.0,3284.0
run,PHI,1.0,00-0035243,00-0035243,M.Sanders,10.0,1.0,66.0,middle,3.0,3244.0
pass,PHI,,,,,9.0,2.0,65.0,,3.0,3207.0
pass,PHI,,,,,9.0,3.0,65.0,,3.0,3170.0
pass,PHI,,,,,10.0,1.0,28.0,,3.0,3143.0
run,PHI,6.0,00-0035243,00-0035243,M.Sanders,5.0,2.0,23.0,left,3.0,3108.0
run,PHI,4.0,00-0035243,00-0035243,M.Sanders,10.0,1.0,17.0,left,3.0,3075.0
run,PHI,6.0,00-0035243,00-0035243,M.Sanders,6.0,2.0,13.0,right,3.0,3041.0
run,PHI,-1.0,00-0035243,00-0035243,M.Sanders,7.0,1.0,7.0,right,3.0,3003.0
run,PHI,8.0,00-0034414,00-0034414,B.Scott,8.0,2.0,8.0,left,3.0,2960.0
extra_point,PHI,,,,,0.0,,15.0,,9.0,2954.0
kickoff,NYG,,,,,0.0,,35.0,,-10.0,2954.0
run,NYG,-2.0,00-0036569,00-0036569,G.Brightwell,10.0,1.0,75.0,left,-10.0,2954.0
pass,NYG,,,,,12.0,2.0,77.0,,-10.0,2924.0
pass,NYG,,,,,6.0,3.0,71.0,,-10.0,2885.0
run,NYG,1.0,00-0036569,00-0036569,G.Brightwell,10.0,1.0,55.0,right,-10.0,2849.0
run,NYG,8.0,,00-0033550,D.Webb,9.0,2.0,54.0,right,-10.0,2807.0
pass,NYG,,,,,10.0,1.0,31.0,,-10.0,2780.0
run,NYG,-1.0,00-0036569,00-0036569,G.Brightwell,7.0,2.0,28.0,left,-10.0,2748.0
pass,NYG,,,,,8.0,3.0,29.0,,-10.0,2710.0
pass,NYG,,,,,8.0,4.0,29.0,,-10.0,2706.0
,PHI,,,,,0.0,,,,10.0,2700.0
run,PHI,4.0,00-0035243,00-0035243,M.Sanders,10.0,1.0,60.0,left,10.0,2700.0
run,PHI,4.0,00-0035243,00-0035243,M.Sanders,6.0,2.0,56.0,right,10.0,2660.0
pass,PHI,,,,,2.0,3.0,52.0,,10.0,2624.0
punt,PHI,,,,,2.0,4.0,52.0,,10.0,2619.0
pass,NYG,,,,,10.0,1.0,86.0,,-10.0,2613.0
run,NYG,2.0,00-0033550,00-0033550,D.Webb,7.0,2.0,83.0,left,-10.0,2572.0
pass,NYG,,,,,5.0,3.0,81.0,,-10.0,2531.0
punt,NYG,,,,,5.0,4.0,81.0,,-10.0,2525.0
run,PHI,1.0,,00-0036389,J.Hurts,10.0,1.0,39.0,right,10.0,2513.0
pass,PHI,,,,,9.0,2.0,38.0,,10.0,2471.0
pass,PHI,,,,,5.0,3.0,34.0,,10.0,2431.0
field_goal,PHI,,,,,5.0,4.0,34.0,,10.0,2427.0
kickoff,NYG,,,,,0.0,,35.0,,-13.0,2422.0
pass,NYG,,,,,10.0,1.0,75.0,,-13.0,2422.0
pass,NYG,,,,,10.0,2.0,75.0,,-13.0,2417.0
no_play,NYG,,,,,10.0,3.0,75.0,,-13.0,2407.0
pass,NYG,,,,,5.0,3.0,70.0,,-13.0,2407.0
pass,NYG,,,,,10.0,1.0,65.0,,-13.0,2369.0
pass,NYG,,,,,10.0,1.0,54.0,,-13.0,2338.0
pass,NYG,,,,,4.0,2.0,48.0,,-13.0,2296.0
run,NYG,8.0,00-0036569,00-0036569,G.Brightwell,4.0,3.0,48.0,right,-13.0,2291.0
no_play,NYG,,,,,10.0,1.0,40.0,,-13.0,2248.0
pass,NYG,,,,,15.0,1.0,45.0,,-13.0,2224.0
run,NYG,2.0,00-0036569,00-0036569,G.Brightwell,31.0,2.0,61.0,right,-13.0,2217.0
pass,NYG,,,,,29.0,3.0,59.0,,-13.0,2172.0
punt,NYG,,,,,29.0,4.0,59.0,,-13.0,2168.0
run,PHI,3.0,00-0035243,00-0035243,M.Sanders,10.0,1.0,80.0,left,13.0,2160.0
run,PHI,8.0,,00-0036389,J.Hurts,7.0,2.0,77.0,right,13.0,2123.0
pass,PHI,,,,,10.0,1.0,69.0,,13.0,2090.0
pass,PHI,,,,,3.0,2.0,62.0,,13.0,2066.0
run,PHI,3.0,00-0034414,00-0034414,B.Scott,3.0,3.0,62.0,middle,13.0,2063.0
run,PHI,9.0,00-0034414,00-0034414,B.Scott,10.0,1.0,59.0,left,13.0,2026.0
run,PHI,3.0,,00-0036389,J.Hurts,1.0,2.0,50.0,right,13.0,1983.0
run,PHI,0.0,00-0034414,00-0034414,B.Scott,10.0,1.0,47.0,right,13.0,1942.0
,,,,,,0.0,,,,,1920.0
pass,PHI,,,,,10.0,2.0,47.0,,13.0,1920.0
run,PHI,11.0,00-0036919,00-0036919,K.Gainwell,10.0,1.0,21.0,left,13.0,1915.0
no_play,,,,,,0.0,,,,,1906.0
pass,PHI,,,,,10.0,1.0,10.0,,13.0,1906.0
no_play,,,,,,0.0,,,,,1899.0
pass,PHI,,,,,20.0,2.0,20.0,,13.0,1899.0
no_play,,,,,,0.0,,,,,1893.0
pass,PHI,,,,,10.0,3.0,10.0,,13.0,1893.0
no_play,,,,,,0.0,,,,,1849.0
field_goal,PHI,,,,,21.0,4.0,21.0,,13.0,1849.0
kickoff,NYG,,,,,0.0,,35.0,,-16.0,1845.0
run,NYG,8.0,,00-0033550,D.Webb,10.0,1.0,75.0,right,-16.0,1845.0
pass,NYG,,,,,2.0,2.0,67.0,,-16.0,1838.0
pass,NYG,,,,,10.0,1.0,63.0,,-16.0,1832.0
pass,NYG,,,,,10.0,2.0,63.0,,-16.0,1826.0
no_play,NYG,,,,,10.0,3.0,63.0,,-16.0,1819.0
pass,NYG,,,,,15.0,3.0,68.0,,-16.0,1819.0
punt,NYG,,,,,15.0,4.0,68.0,,-16.0,1813.0
qb_kneel,PHI,-1.0,00-0036389,00-0036389,J.Hurts,10.0,1.0,74.0,,16.0,1802.0
,,,,,,0.0,,,,,1800.0
kickoff,PHI,,,,,0.0,,35.0,,16.0,1800.0
pass,PHI,,,,,10.0,1.0,48.0,,16.0,1797.0
pass,PHI,,,,,10.0,2.0,48.0,,16.0,1794.0
pass,PHI,,,,,10.0,1.0,34.0,,16.0,1762.0
pass,PHI,,,,,10.0,2.0,34.0,,16.0,1758.0
pass,PHI,,,,,10.0,1.0,18.0,,16.0,1734.0
run,PHI,2.0,00-0035243,00-0035243,M.Sanders,6.0,1.0,6.0,left,16.0,1708.0
run,PHI,2.0,00-0035243,00-0035243,M.Sanders,4.0,2.0,4.0,left,16.0,1681.0
no_play,PHI,,,,,2.0,3.0,2.0,,16.0,1639.0
pass,PHI,,,,,7.0,3.0,7.0,,16.0,1633.0
run,NYG,1.0,00-0036569,00-0036569,G.Brightwell,10.0,1.0,80.0,left,-16.0,1626.0
pass,NYG,,,,,9.0,2.0,79.0,,-16.0,1594.0
run,NYG,5.0,00-0033308,00-0033308,M.Breida,10.0,1.0,70.0,right,-16.0,1562.0
pass,NYG,,,,,5.0,2.0,65.0,,-16.0,1528.0
pass,NYG,,,,,3.0,3.0,63.0,,-16.0,1485.0
punt,NYG,,,,,5.0,4.0,65.0,,-16.0,1445.0
run,PHI,12.0,00-0034414,00-0034414,B.Scott,10.0,1.0,72.0,left,16.0,1438.0
run,PHI,3.0,,00-0036389,J.Hurts,10.0,1.0,60.0,right,16.0,1401.0
pass,PHI,,,,,7.0,2.0,57.0,,16.0,1366.0
pass,PHI,,,,,10.0,1.0,43.0,,16.0,1333.0
pass,PHI,,,,,10.0,2.0,43.0,,16.0,1327.0
pass,PHI,,,,,10.0,3.0,43.0,,16.0,1321.0
field_goal,PHI,,,,,3.0,4.0,36.0,,16.0,1281.0
kickoff,NYG,,,,,0.0,,35.0,,-19.0,1277.0
pass,NYG,,,,,10.0,1.0,75.0,,-19.0,1277.0
run,NYG,16.0,00-0033308,00-0033308,M.Breida,10.0,1.0,61.0,left,-19.0,1243.0
run,NYG,25.0,00-0036569,00-0036569,G.Brightwell,10.0,1.0,45.0,left,-19.0,1203.0
pass,NYG,,,,,10.0,1.0,20.0,,-19.0,1163.0
pass,NYG,,,,,12.0,2.0,22.0,,-19.0,1123.0
run,NYG,0.0,00-0036569,00-0036569,G.Brightwell,8.0,1.0,8.0,left,-19.0,1085.0
no_play,NYG,,,,,8.0,2.0,8.0,,-19.0,1040.0
no_play,NYG,,,,,13.0,2.0,13.0,,-19.0,1013.0
pass,NYG,,,,,18.0,2.0,18.0,,-19.0,1003.0
pass,NYG,,,,,6.0,3.0,6.0,,-19.0,961.0
field_goal,NYG,,,,,6.0,4.0,6.0,,-19.0,953.0
kickoff,PHI,,,,,0.0,,35.0,,16.0,950.0
run,PHI,2.0,00-0035243,00-0035243,M.Sanders,10.0,1.0,75.0,right,16.0,950.0
pass,PHI,,,,,8.0,2.0,73.0,,16.0,912.0
pass,PHI,,,,,8.0,3.0,73.0,,16.0,906.0
,PHI,,,,,0.0,,,,16.0,900.0
punt,PHI,,,,,5.0,4.0,70.0,,16.0,900.0
run,NYG,5.0,00-0036569,00-0036569,G.Brightwell,10.0,1.0,59.0,right,-16.0,890.0
pass,NYG,,,,,5.0,2.0,54.0,,-16.0,856.0
run,NYG,4.0,00-0036569,00-0036569,G.Brightwell,5.0,3.0,54.0,left,-16.0,852.0
no_play,,,,,,0.0,,50.0,,,817.0
pass,NYG,,,,,1.0,4.0,50.0,,-16.0,817.0
pass,NYG,,,,,10.0,1.0,49.0,,-16.0,773.0
run,NYG,17.0,00-0036569,00-0036569,G.Brightwell,6.0,2.0,45.0,right,-16.0,737.0
pass,NYG,,,,,10.0,1.0,28.0,,-16.0,699.0
no_play,NYG,,,,,10.0,1.0,16.0,,-16.0,657.0
run,NYG,7.0,00-0033550,00-0033550,D.Webb,15.0,1.0,21.0,middle,-16.0,655.0
pass,NYG,,,,,8.0,2.0,14.0,,-16.0,613.0
run,NYG,14.0,00-0033550,00-0033550,D.Webb,8.0,3.0,14.0,middle,-16.0,610.0
pass,NYG,,,,,0.0,,2.0,,-10.0,604.0
kickoff,PHI,,,,,0.0,,35.0,,10.0,604.0
pass,PHI,,,,,10.0,1.0,75.0,,10.0,604.0
pass,PHI,,,,,10.0,2.0,75.0,,10.0,598.0
run,PHI,21.0,00-0034414,00-0034414,B.Scott,10.0,1.0,63.0,right,10.0,556.0
pass,PHI,,,,,10.0,1.0,42.0,,10.0,513.0
pass,PHI,,,,,10.0,2.0,42.0,,10.0,509.0
run,PHI,6.0,00-0036919,00-0036919,K.Gainwell,10.0,1.0,31.0,right,10.0,472.0
run,PHI,3.0,00-0036919,00-0036919,K.Gainwell,4.0,2.0,25.0,right,10.0,433.0
run,PHI,2.0,00-0036389,00-0036389,J.Hurts,1.0,3.0,22.0,middle,10.0,394.0
run,PHI,-1.0,00-0034414,00-0034414,B.Scott,10.0,1.0,20.0,right,10.0,351.0
run,PHI,3.0,00-0034414,00-0034414,B.Scott,11.0,2.0,21.0,right,10.0,309.0
run,PHI,11.0,00-0036919,00-0036919,K.Gainwell,8.0,3.0,18.0,left,10.0,267.0
run,PHI,4.0,00-0036919,00-0036919,K.Gainwell,7.0,1.0,7.0,left,10.0,220.0
no_play,,,,,,0.0,,,,,214.0
run,PHI,-1.0,00-0034414,00-0034414,B.Scott,3.0,2.0,3.0,right,10.0,214.0
no_play,,,,,,0.0,,,,,210.0
pass,PHI,,,,,4.0,3.0,4.0,,10.0,210.0
field_goal,PHI,,,,,4.0,4.0,4.0,,10.0,204.0
kickoff,NYG,,,,,0.0,,35.0,,-13.0,201.0
pass,NYG,,,,,10.0,1.0,54.0,,-13.0,191.0
no_play,NYG,,,,,10.0,2.0,54.0,,-13.0,186.0
pass,NYG,,,,,5.0,2.0,49.0,,-13.0,186.0
pass,NYG,,,,,10.0,1.0,36.0,,-13.0,179.0
pass,NYG,,,,,8.0,2.0,34.0,,-13.0,156.0
pass,NYG,,,,,7.0,3.0,33.0,,-13.0,126.0
,,,,,,0.0,,,,,120.0
run,NYG,2.0,00-0033550,00-0033550,D.Webb,1.0,4.0,27.0,middle,-13.0,120.0
pass,NYG,,,,,10.0,1.0,25.0,,-13.0,103.0
extra_point,NYG,,,,,0.0,,15.0,,-7.0,98.0
no_play,,,,,,0.0,,,,,98.0
kickoff,PHI,,,,,0.0,,35.0,,6.0,98.0
qb_kneel,PHI,-1.0,00-0036389,00-0036389,J.Hurts,10.0,1.0,43.0,,6.0,97.0
qb_kneel,PHI,-1.0,00-0036389,00-0036389,J.Hurts,11.0,2.0,44.0,,6.0,57.0
qb_kneel,PHI,-1.0,00-0036389,00-0036389,J.Hurts,12.0,3.0,45.0,,6.0,38.0
,,,,,,0.0,,,,,0.0
,,,,,,0.0,,,,,3600.0
kickoff,MIA,,,,,0.0,,35.0,,0.0,3600.0
run,MIA,6.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,75.0,right,0.0,3600.0
run,MIA,2.0,00-0031687,00-0031687,R.Mostert,4.0,2.0,69.0,left,0.0,3565.0
pass,MIA,,,,,2.0,3.0,67.0,,0.0,3520.0
run,MIA,7.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,59.0,left,0.0,3478.0
run,MIA,3.0,00-0031687,00-0031687,R.Mostert,3.0,2.0,52.0,middle,0.0,3448.0
pass,MIA,,,,,10.0,1.0,49.0,,0.0,3395.0
pass,MIA,,,,,10.0,2.0,49.0,,0.0,3391.0
no_play,MIA,,,,,7.0,3.0,46.0,,0.0,3350.0
pass,MIA,,,,,12.0,3.0,51.0,,0.0,3328.0
pass,MIA,,,,,5.0,4.0,44.0,,0.0,3297.0
run,NYJ,2.0,00-0036924,00-0036924,Mi.Carter,10.0,1.0,56.0,left,0.0,3288.0
pass,NYJ,,,,,8.0,2.0,54.0,,0.0,3251.0
pass,NYJ,,,,,8.0,3.0,54.0,,0.0,3247.0
run,NYJ,-4.0,00-0035537,00-0035537,T.Johnson,10.0,1.0,39.0,left,0.0,3222.0
pass,NYJ,,,,,14.0,2.0,43.0,,0.0,3181.0
pass,NYJ,,,,,13.0,3.0,42.0,,0.0,3139.0
punt,NYJ,,,,,13.0,4.0,42.0,,0.0,3134.0
run,MIA,4.0,00-0034115,00-0034115,J.Wilson,10.0,1.0,98.0,right,0.0,3126.0
run,MIA,2.0,00-0034115,00-0034115,J.Wilson,6.0,2.0,94.0,right,0.0,3087.0
pass,MIA,,,,,4.0,3.0,92.0,,0.0,3046.0
run,MIA,12.0,00-0034115,00-0034115,J.Wilson,10.0,1.0,77.0,left,0.0,2997.0
pass,MIA,,,,,10.0,1.0,65.0,,0.0,2954.0
run,MIA,0.0,00-0034352,00-0037327,S.Thompson,10.0,1.0,39.0,,0.0,2905.0
run,MIA,6.0,00-0031687,00-0031687,R.Mostert,33.0,2.0,62.0,left,0.0,2864.0
pass,MIA,,,,,27.0,3.0,56.0,,0.0,2821.0
punt,MIA,,,,,24.0,4.0,53.0,,0.0,2789.0
run,NYJ,3.0,00-0037157,00-0037157,Z.Knight,10.0,1.0,88.0,left,0.0,2781.0
run,NYJ,1.0,00-0037157,00-0037157,Z.Knight,7.0,2.0,85.0,middle,0.0,2744.0
,NYJ,,,,,0.0,,,,0.0,2700.0
pass,NYJ,,,,,6.0,3.0,84.0,,0.0,2700.0
punt,NYJ,,,,,1.0,4.0,79.0,,0.0,2660.0
pass,MIA,,,,,10.0,1.0,82.0,,0.0,2651.0
run,MIA,1.0,00-0031687,00-0031687,R.Mostert,9.0,2.0,81.0,middle,0.0,2606.0
pass,MIA,,,,,8.0,3.0,80.0,,0.0,2567.0
punt,MIA,,,,,8.0,4.0,80.0,,0.0,2561.0
pass,NYJ,,,,,10.0,1.0,55.0,,0.0,2545.0
pass,NYJ,,,,,10.0,2.0,55.0,,0.0,2540.0
run,NYJ,1.0,00-0037157,00-0037157,Z.Knight,10.0,1.0,38.0,right,0.0,2502.0
pass,NYJ,,,,,9.0,2.0,37.0,,0.0,2462.0
pass,NYJ,,,,,9.0,3.0,37.0,,0.0,2457.0
field_goal,NYJ,,,,,9.0,4.0,37.0,,0.0,2453.0
run,MIA,-1.0,00-0034115,00-0034115,J.Wilson,10.0,1.0,55.0,left,0.0,2448.0
no_play,MIA,,,,,11.0,2.0,56.0,,0.0,2413.0
run,MIA,5.0,00-0034115,00-0034115,J.Wilson,6.0,2.0,51.0,right,0.0,2399.0
run,MIA,11.0,00-0034115,00-0034115,J.Wilson,1.0,3.0,46.0,middle,0.0,2359.0
run,MIA,3.0,00-0034115,00-0034115,J.Wilson,10.0,1.0,35.0,right,0.0,2321.0
run,MIA,4.0,00-0034115,00-0034115,J.Wilson,7.0,2.0,32.0,right,0.0,2281.0
pass,MIA,,,,,3.0,3.0,28.0,,0.0,2237.0
run,MIA,-2.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,17.0,left,0.0,2210.0
pass,MIA,,,,,12.0,2.0,19.0,,0.0,2170.0
pass,MIA,,,,,12.0,3.0,19.0,,0.0,2164.0
field_goal,MIA,,,,,12.0,4.0,19.0,,0.0,2122.0
kickoff,NYJ,,,,,0.0,,35.0,,-3.0,2117.0
run,NYJ,1.0,00-0037157,00-0037157,Z.Knight,10.0,1.0,75.0,right,-3.0,2117.0
pass,NYJ,,,,,9.0,2.0,74.0,,-3.0,2072.0
no_play,NYJ,,,,,9.0,3.0,74.0,,-3.0,2068.0
no_play,NYJ,,,,,4.0,3.0,69.0,,-3.0,2068.0
pass,NYJ,,,,,9.0,3.0,74.0,,-3.0,2068.0
pass,NYJ,,,,,10.0,1.0,62.0,,-3.0,2026.0
run,NYJ,3.0,00-0035537,00-0035537,T.Johnson,10.0,1.0,26.0,left,-3.0,1983.0
run,NYJ,2.0,00-0037157,00-0037157,Z.Knight,7.0,2.0,23.0,right,-3.0,1945.0
,,,,,,0.0,,,,,1920.0
pass,NYJ,,,,,5.0,3.0,21.0,,-3.0,1920.0
no_play,,,,,,0.0,,,,,1915.0
run,NYJ,1.0,00-0036924,00-0036924,Mi.Carter,10.0,1.0,15.0,right,-3.0,1915.0
pass,NYJ,,,,,9.0,2.0,14.0,,-3.0,1910.0
no_play,,,,,,0.0,,,,,1903.0
run,NYJ,5.0,00-0037157,00-0037157,Z.Knight,14.0,3.0,19.0,middle,-3.0,1903.0
no_play,,,,,,0.0,,,,,1898.0
field_goal,NYJ,,,,,9.0,4.0,14.0,,-3.0,1898.0
kickoff,MIA,,,,,0.0,,35.0,,0.0,1895.0
pass,MIA,,,,,10.0,1.0,75.0,,0.0,1895.0
pass,MIA,,,,,1.0,2.0,66.0,,0.0,1867.0
pass,MIA,,,,,10.0,1.0,51.0,,0.0,1844.0
pass,MIA,,,,,10.0,2.0,51.0,,0.0,1839.0
,,,,,,0.0,,,,,1800.0
kickoff,NYJ,,,,,0.0,,35.0,,0.0,1800.0
run,NYJ,2.0,00-0037157,00-0037157,Z.Knight,10.0,1.0,75.0,middle,0.0,1800.0
pass,NYJ,,,,,8.0,2.0,73.0,,0.0,1767.0
no_play,,,,,,0.0,,,,,1761.0
pass,NYJ,,,,,8.0,3.0,73.0,,0.0,1761.0
punt,NYJ,,,,,1.0,4.0,66.0,,0.0,1719.0
run,MIA,9.0,00-0036613,00-0036613,J.Waddle,10.0,1.0,91.0,left,0.0,1710.0
run,MIA,2.0,00-0031687,00-0031687,R.Mostert,1.0,2.0,82.0,middle,0.0,1681.0
pass,MIA,,,,,10.0,1.0,80.0,,0.0,1643.0
run,MIA,14.0,00-0031687,00-0031687,R.Mostert,1.0,2.0,71.0,right,0.0,1608.0
run,MIA,11.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,57.0,middle,0.0,1565.0
run,MIA,2.0,00-0034115,00-0034115,J.Wilson,10.0,1.0,46.0,left,0.0,1526.0
run,MIA,3.0,00-0034115,00-0034115,J.Wilson,8.0,2.0,44.0,middle,0.0,1491.0
pass,MIA,,,,,5.0,3.0,41.0,,0.0,1450.0
no_play,,,,,,0.0,,,,,1443.0
run,MIA,8.0,00-0034115,00-0034115,J.Wilson,5.0,4.0,41.0,right,0.0,1443.0
no_play,MIA,,,,,10.0,1.0,33.0,,0.0,1398.0
pass,MIA,,,,,15.0,1.0,38.0,,0.0,1376.0
run,MIA,21.0,00-0031687,00-0031687,R.Mostert,11.0,2.0,34.0,left,0.0,1338.0
pass,MIA,,,,,10.0,1.0,13.0,,0.0,1313.0
pass,MIA,,,,,21.0,2.0,24.0,,0.0,1270.0
pass,MIA,,,,,16.0,3.0,19.0,,0.0,1229.0
field_goal,MIA,,,,,16.0,4.0,19.0,,0.0,1222.0
kickoff,NYJ,,,,,0.0,,35.0,,-3.0,1218.0
pass,NYJ,,,,,10.0,1.0,75.0,,-3.0,1218.0
run,NYJ,5.0,00-0037157,00-0037157,Z.Knight,10.0,1.0,59.0,right,-3.0,1181.0
run,NYJ,0.0,00-0037157,00-0037157,Z.Knight,5.0,2.0,54.0,middle,-3.0,1138.0
pass,NYJ,,,,,5.0,3.0,54.0,,-3.0,1095.0
no_play,NYJ,,,,,10.0,1.0,49.0,,-3.0,1054.0
pass,NYJ,,,,,20.0,1.0,59.0,,-3.0,1036.0
run,NYJ,2.0,00-0035537,00-0035537,T.Johnson,8.0,2.0,47.0,left,-3.0,1001.0
pass,NYJ,,,,,6.0,3.0,45.0,,-3.0,961.0
run,NYJ,1.0,00-0036924,00-0036924,Mi.Carter,10.0,1.0,34.0,right,-3.0,918.0
,NYJ,,,,,0.0,,,,-3.0,900.0
pass,NYJ,,,,,9.0,2.0,33.0,,-3.0,900.0
run,NYJ,3.0,00-0037157,00-0037157,Z.Knight,1.0,3.0,25.0,left,-3.0,853.0
run,NYJ,-2.0,00-0037157,00-0037157,Z.Knight,10.0,1.0,22.0,middle,-3.0,814.0
pass,NYJ,,,,,12.0,2.0,24.0,,-3.0,770.0
no_play,NYJ,,,,,12.0,3.0,24.0,,-3.0,767.0
run,NYJ,12.0,00-0035537,00-0035537,T.Johnson,17.0,3.0,29.0,right,-3.0,767.0
field_goal,NYJ,,,,,5.0,4.0,17.0,,-3.0,723.0
kickoff,MIA,,,,,0.0,,35.0,,0.0,719.0
no_play,MIA,,,,,10.0,1.0,75.0,,0.0,719.0
pass,MIA,,,,,15.0,1.0,80.0,,0.0,700.0
pass,MIA,,,,,13.0,2.0,78.0,,0.0,670.0
